,col1,col2,label,source
121,46.449303,35.96884,five,train
122,17.350643,-28.675474,two,train
123,58.306416,-34.93693,eight,train
124,24.090107,36.1496,zero,train
125,75.90527,-1.2967763,seven,train
126,29.205215,57.478745,one,train
127,66.56711,-11.746032,eight,train
128,35.176235,27.0758,seven,train
129,47.35917,28.867092,two,train
130,63.60304,-9.50466,seven,train
131,44.600628,41.81783,nine,train
132,13.232098,-31.270405,two,train
133,57.06712,-34.736443,three,train
134,59.115273,-29.176327,four,train
135,-19.56175,-28.540442,six,train
136,44.223686,57.051533,three,train
137,47.636868,-28.457811,five,train
138,28.537176,32.86066,six,train
139,29.020899,25.63627,six,train
140,19.475277,53.819927,zero,train
141,60.42235,9.442313,five,train
142,8.783589,49.53242,four,train
143,36.357433,-21.2447,two,train
144,21.60491,35.326035,eight,train
145,-10.714889,-18.246065,six,train
146,37.252213,53.213673,four,train
147,63.063423,-4.965583,two,train
148,30.681215,47.14038,zero,train
149,73.59216,-9.325848,five,train
150,14.695432,44.764736,two,train
151,53.408997,-37.19467,five,train
152,20.835337,22.958298,zero,train
153,58.30521,-35.003464,eight,train
154,60.074745,7.2873273,zero,train
155,-23.7162,64.33623,five,train
156,54.053505,-33.04062,four,train
157,43.54879,-13.210575,four,train
158,69.941185,18.06971,three,train
159,20.656158,32.09268,five,train
160,40.406414,26.723755,seven,train
161,44.09134,-13.790452,two,train
162,49.29855,-32.717937,eight,train
163,5.212316,59.079704,four,train
164,21.814886,32.97193,nine,train
165,39.647552,-43.27017,three,train
166,4.396676,-18.344852,six,train
167,63.350773,20.101772,one,train
168,21.138943,-37.62759,four,train
169,31.2755,47.665688,nine,train
170,54.419926,29.647966,seven,train
171,63.718517,17.231567,nine,train
172,23.001484,28.713749,six,train
173,28.292645,-40.64038,four,train
174,8.930584,70.1534,three,train
175,49.132977,55.60493,zero,train
176,42.554424,-41.22435,three,train
177,76.79592,-3.8917623,two,train
178,20.211073,35.498905,eight,train
179,48.283455,37.49834,two,train
180,22.497126,33.164696,five,train
181,24.284449,36.246872,eight,train
182,63.43768,17.586828,five,train
183,63.61604,31.778717,zero,train
184,56.458576,0.15124498,seven,train
185,75.042725,12.598776,zero,train
186,19.235632,54.61429,seven,train
187,56.90445,-34.922245,five,train
188,28.230276,-30.457369,two,train
189,24.994402,45.265316,five,train
190,10.985935,10.806833,seven,train
191,32.757145,58.183613,five,train
192,29.632061,-19.94874,seven,train
193,22.585175,-36.226788,five,train
194,-8.557458,-8.731858,six,train
195,29.34029,57.427223,two,train
196,8.187967,16.434359,six,train
197,17.043642,67.087975,three,train
198,41.55858,-31.41608,one,train
199,30.967974,-21.326586,zero,train
200,17.112562,70.342735,seven,train
201,68.95775,-21.81415,four,train
202,34.161427,28.243105,seven,train
203,14.561118,67.43511,five,train
204,28.249743,-40.249523,four,train
205,5.243293,72.3927,eight,train
206,67.95013,-24.463184,nine,train
207,28.450474,-20.44337,one,train
208,19.375252,55.329487,nine,train
209,56.97323,8.913424,seven,train
210,5.9255457,51.418503,three,train
211,30.649706,25.66999,nine,train
212,45.641335,58.463985,one,train
213,49.861263,-43.88303,one,train
214,75.422585,3.1877515,six,train
215,59.330772,-38.55594,zero,train
216,38.13022,39.75537,nine,train
217,38.190895,39.57521,seven,train
218,65.83028,-24.7994,three,train
219,-9.44329,48.014244,eight,train
220,-2.0846477,43.014454,one,train
221,38.75148,-39.060467,three,train
222,13.943316,43.73153,eight,train
223,49.13937,-1.527662,seven,train
224,35.144478,-40.594395,four,train
225,54.420944,29.68973,nine,train
226,78.72802,4.6436625,nine,train
227,38.163242,-42.23495,five,train
228,59.11034,-36.045715,two,train
229,37.500355,-36.02304,three,train
230,6.7115383,58.88976,one,train
231,-26.945436,63.599804,five,train
232,50.36507,9.139157,zero,train
233,72.40166,24.811693,zero,train
234,66.654976,-18.139013,four,train
235,44.695206,42.46835,zero,train
236,69.58671,-15.493043,seven,train
237,35.819645,-21.9562,two,train
238,5.00291,72.34013,eight,train
239,25.7089,-25.536026,four,train
240,43.60957,13.865506,nine,train
241,37.4438,-19.116617,one,train
242,57.065357,38.234657,nine,train
243,49.600693,25.396292,four,train
244,34.140606,-23.839895,four,train
245,59.235947,25.310999,six,train
246,51.122997,25.444715,six,train
247,69.36111,-4.4329405,one,train
248,6.3172145,59.584908,eight,train
249,59.497143,29.312796,seven,train
250,67.11342,-10.700466,nine,train
251,-8.337662,-18.158861,six,train
252,31.677101,-24.269009,two,train
253,50.065605,-30.106016,six,train
254,33.795994,49.003685,eight,train
255,68.96966,-4.118873,nine,train
256,-24.01504,64.09548,one,train
257,56.42101,9.444604,three,train
258,79.691086,1.1043454,zero,train
259,80.53324,-1.0412652,five,train
260,59.776413,26.464771,seven,train
261,71.222176,19.889662,two,train
262,64.87882,-26.195793,zero,train
263,65.5529,-14.8957615,nine,train
264,5.304171,37.32622,nine,train
265,59.024227,14.556032,seven,train
266,23.0607,29.054287,six,train
267,47.05355,-31.790525,two,train
268,30.983488,46.191727,three,train
269,21.64134,-22.026915,two,train
270,34.791748,27.429161,nine,train
271,26.140919,34.289974,eight,train
272,26.415266,-23.479069,seven,train
273,18.695545,49.934544,two,train
274,16.856148,-15.932774,eight,train
275,27.293594,-20.887125,three,train
276,41.554153,33.30282,four,train
277,22.147362,33.16514,nine,train
278,37.481205,52.508446,zero,train
279,-28.417887,63.05557,one,train
280,14.37534,15.589854,six,train
281,77.228775,2.7089882,seven,train
282,50.926342,24.583366,two,train
283,59.19299,2.7270458,five,train
284,29.819485,-34.94305,four,train
285,39.199684,27.422888,eight,train
286,35.329063,-15.773674,nine,train
287,42.800377,-39.580395,four,train
288,14.484519,64.62751,nine,train
289,18.72601,64.29179,one,train
290,61.80438,14.136887,five,train
291,59.57711,12.209152,five,train
292,46.919304,-27.715464,five,train
293,80.189835,0.405213,zero,train
294,52.713146,28.039759,zero,train
295,48.67093,-2.4410489,five,train
296,50.29224,7.2845135,two,train
297,65.54362,-28.13721,zero,train
298,60.97589,-29.972317,three,train
299,16.118155,66.51332,one,train
300,46.018215,-7.0349517,four,train
301,7.023704,47.735123,eight,train
302,35.959908,39.63543,three,train
303,72.58402,19.148096,six,train
304,72.98077,-9.675297,four,train
305,56.942116,37.984535,five,train
306,43.03828,32.74844,five,train
307,77.42116,-4.074616,eight,train
308,47.377514,-39.546932,zero,train
309,55.95944,5.9809213,five,train
310,13.210366,-19.082388,six,train
311,67.99768,-17.22293,three,train
312,53.35235,-43.298622,two,train
313,-14.961215,-31.555696,seven,train
314,26.449368,-32.05263,six,train
315,9.547616,72.72568,six,train
316,49.88162,25.40448,five,train
317,75.92054,-1.2887391,nine,train
318,43.534897,45.131824,nine,train
319,29.866558,-30.966599,one,train
320,56.2032,5.048454,two,train
321,37.255104,-35.718384,eight,train
322,-0.026282968,41.424454,eight,train
323,31.63098,-31.151072,two,train
324,16.751307,34.899475,nine,train
325,56.998695,37.98121,five,train
326,22.129324,33.052597,seven,train
327,7.5817523,-10.870288,six,train
328,65.45883,12.776742,one,train
329,32.106342,58.533524,five,train
330,28.091824,-39.690254,four,train
331,65.61567,-23.970734,one,train
332,38.517143,53.049297,two,train
333,3.5116765,51.63481,five,train
334,63.99611,17.63347,four,train
335,20.779446,-29.775187,six,train
336,-30.547737,56.512856,two,train
337,46.33813,-18.81054,one,train
338,54.056248,-32.79297,eight,train
339,57.221554,-22.288803,zero,train
340,15.646605,53.302734,three,train
341,-23.502234,51.78686,eight,train
342,56.720417,-34.284782,three,train
343,34.204475,-19.694153,eight,train
344,72.46267,19.42183,eight,train
345,24.786497,44.533844,nine,train
346,30.99758,-26.086039,two,train
347,21.90177,-20.67807,nine,train
348,19.723667,-10.44749,one,train
349,24.801514,44.652702,zero,train
350,29.174412,-35.603745,four,train
351,6.31154,57.027485,five,train
352,31.115839,28.301851,six,train
353,9.053557,67.07686,one,train
354,25.104723,44.7873,nine,train
355,45.143295,-11.915546,three,train
356,33.86355,45.33625,nine,train
357,72.75936,19.433613,seven,train
358,17.603716,-28.789774,three,train
359,22.361681,33.097565,five,train
360,21.036705,35.354347,eight,train
361,27.37403,-18.350317,three,train
362,26.920113,-15.861504,one,train
363,24.828314,44.456486,eight,train
364,-23.129377,64.44031,one,train
365,78.69102,0.74228024,zero,train
366,-28.631952,62.653473,one,train
367,78.76151,4.5086136,seven,train
368,25.163416,-19.370369,three,train
369,75.034134,1.0276918,three,train
370,1.4547044,13.01889,six,train
371,39.91154,-26.337503,three,train
372,54.18219,-9.313843,two,train
373,50.905064,-19.854532,nine,train
374,76.95883,-2.2796109,one,train
375,31.05006,24.913406,two,train
376,16.630817,48.654804,three,train
377,51.519085,6.8573933,nine,train
378,28.557142,57.71227,three,train
379,-18.03849,-15.559397,six,train
380,78.68508,4.517921,one,train
381,56.6354,4.40497,eight,train
382,65.78178,-24.058237,seven,train
383,57.244312,-35.03458,four,train
384,23.451403,-29.054075,seven,train
385,0.990166,46.613857,zero,train
386,31.412582,-27.762417,four,train
387,48.012733,23.450869,four,train
388,58.67016,26.846592,six,train
389,73.17084,24.629286,zero,train
390,61.763184,18.364473,nine,train
391,62.878784,-5.2324824,three,train
392,49.17271,55.660954,seven,train
393,27.347692,-18.297617,zero,train
394,53.146576,-11.114425,one,train
395,23.40441,26.253689,six,train
396,16.717873,67.369385,two,train
397,1.4537863,45.744976,five,train
398,49.947517,22.452253,seven,train
399,72.22353,-9.654283,eight,train
400,45.92199,-19.008562,four,train
401,56.95697,9.572315,zero,train
402,54.772423,51.768246,nine,train
403,18.511509,33.839485,one,train
404,15.0739355,48.13188,five,train
405,-11.008857,-15.652555,five,train
406,61.636414,-1.145716,zero,train
407,59.092667,31.32334,four,train
408,28.385904,32.865337,six,train
409,39.77352,-38.944054,zero,train
410,28.00341,59.70521,nine,train
411,38.05808,-39.696877,three,train
412,-8.645024,59.666,one,train
413,30.899015,46.338917,three,train
414,49.703007,2.8129053,zero,train
415,35.638275,13.339415,six,train
416,25.923447,-25.680956,four,train
417,48.29146,16.304474,seven,train
418,53.456444,10.596444,seven,train
419,76.56964,-4.120231,five,train
420,24.598015,36.153713,eight,train
421,78.278496,4.4505095,three,train
422,12.226972,45.08797,two,train
423,29.671997,-19.915392,four,train
424,55.23455,0.9815376,one,train
425,55.024723,31.058035,one,train
426,49.20684,3.391797,four,train
427,55.740086,30.910759,one,train
428,60.23277,-29.889097,nine,train
429,37.359985,-35.853004,three,train
430,21.819296,-19.185555,four,train
431,36.139507,41.627407,nine,train
432,38.21249,39.610645,nine,train
433,8.841884,70.326614,two,train
434,-2.3055654,-18.28258,six,train
435,15.024588,53.609955,one,train
436,67.473175,-15.693481,two,train
437,53.675076,29.894638,two,train
438,25.029716,44.4661,three,train
439,30.927818,44.969994,three,train
440,29.337389,-18.598751,six,train
441,63.61502,9.962608,six,train
442,-7.453859,47.057087,six,train
443,1.5687089,45.965916,four,train
444,55.096966,-20.407036,eight,train
445,16.828714,-36.40168,four,train
446,16.015621,56.036983,zero,train
447,77.23179,-3.020095,eight,train
448,48.597878,4.36562,seven,train
449,51.247807,-31.874847,three,train
450,64.46353,9.301258,five,train
451,58.059048,3.755529,eight,train
452,78.838715,-0.9480233,four,train
453,24.952124,35.85128,five,train
454,8.357966,62.180252,eight,train
455,-15.587786,69.0662,eight,train
456,-15.940566,68.78268,eight,train
457,43.738583,-17.332737,five,train
458,-3.674719,45.39678,two,train
459,62.82571,18.199556,three,train
460,50.128677,3.7403247,three,train
461,-22.655867,64.32432,four,train
462,51.358337,25.928446,five,train
463,12.67497,3.5376356,three,train
464,61.903553,-5.4656687,eight,train
465,9.971429,60.176342,six,train
466,55.47293,30.436949,seven,train
467,57.927177,26.501205,six,train
468,31.621992,39.969822,eight,train
469,38.81762,40.26809,one,train
470,-23.786572,52.124046,eight,train
471,31.080055,-4.181078,six,train
472,11.833989,16.993324,six,train
473,48.32823,16.306896,five,train
474,80.33068,2.8262458,one,train
475,13.917267,39.621452,five,train
476,61.295597,-0.9157155,one,train
477,16.317818,47.955856,zero,train
478,60.141163,-14.379168,zero,train
479,8.193061,55.872883,four,train
480,15.235274,46.463158,nine,train
481,35.15255,42.878414,seven,train
482,35.98366,39.83093,zero,train
483,56.978256,-30.801208,zero,train
484,71.47284,19.47613,two,train
485,45.938366,34.120243,three,train
486,67.08167,-4.1611376,two,train
487,40.598915,-21.501968,three,train
488,59.839283,27.201986,one,train
489,61.37151,-34.96324,eight,train
490,4.4798455,50.647358,nine,train
491,35.467297,41.941593,nine,train
492,56.10878,9.977609,seven,train
493,66.097,15.15703,three,train
494,7.053166,4.3168674,six,train
495,15.009115,48.438995,seven,train
496,37.51309,-18.90533,three,train
497,1.9206574,-28.18379,eight,train
498,55.4592,-34.328186,three,train
499,23.989754,34.745796,six,train
500,-54.713757,-14.075871,seven,train
501,-54.026722,-52.871464,three,train
502,-46.93938,-29.987293,three,train
503,-78.35163,-22.830013,zero,train
504,-35.100807,-24.658018,one,train
505,-46.737217,-40.71008,one,train
506,-36.787888,-17.418846,five,train
507,-0.7887777,-38.357536,five,train
508,-42.1635,-23.609816,three,train
509,1.514308,54.10631,six,train
510,-58.302063,-50.986767,zero,train
511,16.089005,63.26847,six,train
512,-23.94185,-29.203169,five,train
513,-69.82338,-38.644638,one,train
514,-56.661087,-41.858925,nine,train
515,-31.561455,-42.85742,seven,train
516,-42.826416,-37.490185,zero,train
517,-59.657185,-16.225159,six,train
518,-39.821342,-44.330975,four,train
519,-52.256306,-1.0824208,six,train
520,-81.25708,-19.483576,six,train
521,-53.58396,-39.655277,zero,train
522,-44.14877,-39.77353,three,train
523,-31.20365,-11.581892,five,train
524,-47.38593,-25.642448,three,train
525,-31.302437,-35.82443,seven,train
526,-51.783386,2.500005,six,train
527,-7.657592,-35.876896,five,train
528,-58.098087,24.074883,six,train
529,-76.08685,-21.684965,five,train
530,-51.499638,-21.698183,two,train
531,-46.910656,-44.929844,four,train
532,-57.989586,-34.554367,seven,train
533,-53.462387,-55.670105,four,train
534,-40.16867,-12.272977,three,train
535,-7.4847045,-48.92894,one,train
536,-35.804405,-19.567234,three,train
537,-9.084296,6.547634,eight,train
538,-46.422096,-50.00229,eight,train
539,-38.359062,-5.51408,two,train
540,-66.24225,-5.3650866,six,train
541,-30.301825,-44.178894,nine,train
542,-17.308172,70.51937,six,train
543,-42.323914,-23.716473,four,train
544,-53.74151,-36.434654,two,train
545,-44.422005,-40.47058,eight,train
546,-44.17435,-14.531026,three,train
547,-46.09482,-14.120735,seven,train
548,-31.921604,-42.793888,eight,train
549,-31.165655,-35.62678,nine,train
550,-49.751434,-29.022299,three,train
551,-51.12288,-29.646542,seven,train
552,-69.56277,-26.819902,zero,train
553,-50.241745,-42.39011,three,train
554,-38.34187,-42.384785,five,train
555,-53.474148,-55.67823,four,train
556,-35.72471,-47.945557,one,train
557,-67.35918,-0.84218776,two,train
558,-35.8607,-5.981657,two,train
559,-52.244648,-52.700565,one,train
560,-24.87511,-20.94032,four,train
561,-35.57227,-36.331314,one,train
562,-31.351633,-28.047432,five,train
563,-21.287165,-20.864765,eight,train
564,-38.650234,-22.861923,two,train
565,-49.732533,-50.456924,three,train
566,-36.917095,-35.5198,one,train
567,-38.455803,-42.420925,nine,train
568,-45.040527,-32.211292,three,train
569,-49.806213,-32.903004,zero,train
570,-57.93852,-51.10611,one,train
571,-28.581276,57.83696,eight,train
572,-50.643047,-49.405643,eight,train
573,-49.71313,43.613056,six,train
574,-41.798946,-51.48565,seven,train
575,-50.803555,-49.388348,three,train
576,-28.306475,-31.477867,five,train
577,-40.419136,-31.714289,one,train
578,-48.45589,17.67396,six,train
579,-42.273193,-46.005962,nine,train
580,-38.42178,-32.837864,five,train
581,-43.433243,-23.400234,zero,train
582,-28.774652,-38.12726,four,train
583,-60.21578,-43.3318,seven,train
584,-34.765476,-28.796719,eight,train
585,-54.406643,-36.04066,nine,train
586,-41.1584,-37.615456,three,train
587,-47.337406,-42.59506,three,train
588,-41.469833,-10.643528,five,train
589,-46.48154,-42.01249,two,train
590,-37.393616,-35.657207,four,train
591,-31.97946,-36.913006,seven,train
592,-55.185085,-49.754402,three,train
593,-30.44563,-41.196526,four,train
594,6.360735,47.727764,six,train
595,-39.751087,-38.043198,seven,train
596,-43.27668,-52.915638,four,train
597,-31.911352,-18.710014,three,train
598,-47.662674,-43.96041,four,train
599,-43.41244,-45.50933,nine,train
600,-33.458107,-40.84472,three,train
601,-39.307243,-32.172993,one,train
602,-49.33823,-50.062668,three,train
603,40.873062,6.1210046,six,train
604,32.68139,-24.589327,nine,train
605,-73.27222,-6.892571,two,train
606,-55.405174,-47.629124,two,train
607,-43.494778,-23.48639,nine,train
608,-5.7004876,10.514611,four,train
609,-42.523823,-40.057022,zero,train
610,-35.787846,33.089924,two,train
611,-70.32076,-43.839905,zero,train
612,-40.22485,-31.33126,zero,train
613,4.3485746,58.054028,six,train
614,-34.86766,-29.062593,seven,train
615,-67.794266,-5.621958,two,train
616,-40.198765,-23.191084,two,train
617,44.764038,21.39263,six,train
618,-47.096092,-43.03684,four,train
619,-46.208057,-43.526287,zero,train
620,-40.81926,-41.44614,two,train
621,41.668083,17.209461,six,train
622,36.790993,-54.905582,five,train
623,-43.592567,-2.3006666,two,train
624,-16.547052,66.562706,six,train
625,-59.691998,-46.733982,four,train
626,-40.16854,-33.325016,one,train
627,25.023659,-60.00288,nine,train
628,-36.837605,-22.68797,five,train
629,-77.96729,8.980109,six,train
630,-41.224392,-38.861176,seven,train
631,-45.89562,-40.382584,one,train
632,-43.233864,-46.239716,one,train
633,-34.708218,-28.867277,one,train
634,-39.652153,-42.45875,four,train
635,-25.98467,-34.782604,eight,train
636,-40.89038,-24.557684,four,train
637,-50.353764,-29.574791,nine,train
638,-21.170132,-20.949934,eight,train
639,-35.001247,-46.027897,three,train
640,6.4154305,46.886024,eight,train
641,-57.365726,-41.496273,eight,train
642,-54.197376,-54.289413,nine,train
643,-57.899826,-39.59855,two,train
644,-51.221058,-22.032463,seven,train
645,-35.774456,-48.548843,four,train
646,-35.41576,-24.288315,one,train
647,-51.751984,-55.863537,one,train
648,-56.731724,-49.900394,zero,train
649,34.8044,-19.361416,four,train
650,-48.703274,-51.88367,nine,train
651,-22.61476,-22.530064,eight,train
652,-66.57893,-6.3920193,eight,train
653,-32.328697,-25.639688,eight,train
654,-41.617756,-23.18783,six,train
655,-38.076084,-5.944565,two,train
656,-38.793423,50.070873,six,train
657,-27.677395,-24.33362,one,train
658,-0.8684408,-25.172962,eight,train
659,-38.734894,-33.01291,one,train
660,-40.993393,-41.403824,four,train
661,-34.928604,-6.02966,one,train
662,-40.725792,-41.308346,zero,train
663,-45.432323,-15.835034,four,train
664,-78.47023,-23.051807,seven,train
665,14.845366,-38.865585,two,train
666,-39.702747,-59.633205,one,train
667,9.315477,-25.32257,five,train
668,-47.03847,-40.592896,zero,train
669,-40.645554,-45.219616,seven,train
670,-31.796991,-20.600622,three,train
671,-45.249886,-40.02018,eight,train
672,-35.94941,-43.293224,five,train
673,32.288395,-56.367477,five,train
674,-53.598087,28.265818,six,train
675,-41.159058,46.246593,six,train
676,-35.936966,-48.125195,nine,train
677,-37.209408,-27.703709,two,train
678,-57.605316,-45.83628,three,train
679,-34.76692,-29.767113,one,train
680,-37.889492,-35.529,zero,train
681,-66.64415,-5.4887753,six,train
682,-46.534206,-36.824257,nine,train
683,-25.404455,-36.57517,eight,train
684,-39.438484,-30.182703,nine,train
685,-57.955288,-37.51302,three,train
686,-35.879272,-36.348335,nine,train
687,-47.802444,-32.61704,zero,train
688,-58.75016,-48.291096,seven,train
689,-60.439053,-44.19604,nine,train
690,-29.44126,-42.32605,one,train
691,-1.0566567,-23.236898,five,train
692,-54.095665,-37.65436,one,train
693,-55.04396,-38.281116,two,train
694,-31.595976,-18.851515,eight,train
695,-38.26206,-46.061264,five,train
696,-57.024963,-53.66203,four,train
697,-34.90793,-28.128365,nine,train
698,-49.016254,-48.926224,zero,train
699,-53.45263,-41.974686,three,train
700,3.484205,-1.2072647,eight,train
701,-39.95323,-41.802174,two,train
702,-48.452198,-34.440987,three,train
703,-51.6648,-28.75521,eight,train
704,-69.25618,-33.514484,four,train
705,-53.728622,-57.11089,zero,train
706,-41.340405,-32.2953,zero,train
707,-43.881493,-46.49136,seven,train
708,-44.07561,-39.965954,three,train
709,-36.550816,-6.347381,three,train
710,-46.91351,-21.434212,two,train
711,-48.15731,-50.11713,nine,train
712,-50.81665,-37.944744,eight,train
713,-39.60636,-30.584969,nine,train
714,-39.6575,-29.979406,two,train
715,-64.69083,22.288523,two,train
716,-43.48653,-46.45343,seven,train
717,-54.304432,-55.89163,nine,train
718,-31.782204,-20.685726,three,train
719,-10.130469,-6.667729,eight,train
720,-54.025955,-37.244785,eight,train
721,-37.234127,-37.93453,eight,train
722,-40.149376,-12.173179,three,train
723,-33.99431,-28.220648,five,train
724,-29.088938,-41.451374,seven,train
725,-59.938404,-41.528347,three,train
726,-55.030266,-40.644684,one,train
727,-59.086338,2.600626,six,train
728,-31.46961,-28.210619,five,train
729,-55.443707,-55.174404,one,train
730,-35.80858,-43.142105,zero,train
731,-58.63126,-51.57338,seven,train
732,-42.147087,-41.993034,four,train
733,-24.349924,-39.561058,nine,train
734,-46.75388,-29.07417,six,train
735,-53.836555,-39.664764,two,train
736,-59.089333,-42.077732,one,train
737,-53.50643,-50.48559,seven,train
738,-32.299828,-44.899498,nine,train
739,-46.349915,-40.650867,seven,train
740,-31.260801,-44.21049,nine,train
741,-53.62703,-54.60386,seven,train
742,-32.00766,-8.163146,six,train
743,-46.085934,-17.207836,five,train
744,3.3160317,-32.715214,eight,train
745,-45.659695,-50.77753,five,train
746,-46.267223,-41.996048,five,train
747,-41.480923,-17.609829,eight,train
748,-46.90708,-44.93748,four,train
749,-22.949472,-20.786224,eight,train
750,-55.468185,-55.327274,seven,train
751,32.046772,32.81235,six,train
752,9.94593,-54.159107,three,train
753,-42.704594,-46.447777,one,train
754,-48.570168,42.971596,six,train
755,-56.90922,-51.719353,zero,train
756,-57.77846,-35.409885,seven,train
757,-35.759624,-47.07636,four,train
758,-39.59222,-28.765814,two,train
759,-38.40355,-32.320644,two,train
760,-38.628597,-26.731678,two,train
761,-38.20292,-55.524437,four,train
762,-29.99528,-27.180782,four,train
763,-38.788517,-42.441704,nine,train
764,-44.004036,-23.412865,two,train
765,-24.318455,-29.79618,one,train
766,-41.150322,-17.625626,eight,train
767,-69.634476,-26.898817,seven,train
768,-49.812683,43.559967,six,train
769,-53.957176,-43.716583,nine,train
770,-54.44922,-41.520973,seven,train
771,49.536644,4.244252,six,train
772,-56.917534,-10.56389,zero,train
773,-34.461452,-28.31884,four,train
774,-53.249386,0.6088944,six,train
775,-59.077305,-41.765812,zero,train
776,-9.99848,14.064139,one,train
777,-83.07328,-13.606256,zero,train
778,-16.97739,67.10077,six,train
779,-50.841377,-16.302725,three,train
780,-18.109577,-31.844427,eight,train
781,-54.097286,-1.2935289,five,train
782,29.253586,-7.75287,nine,train
783,-40.135822,-23.215075,three,train
784,32.219784,43.604973,two,train
785,-45.47361,-16.062271,eight,train
786,-53.308292,-54.32539,seven,train
787,-43.393764,-43.237316,five,train
788,-34.794518,-5.84263,three,train
789,-45.370968,-56.546486,seven,train
790,-43.689518,-37.33198,one,train
791,-39.456917,-32.14642,four,train
792,-57.336304,-34.300133,one,train
793,-37.27277,-19.317667,three,train
794,-52.03469,-55.87581,five,train
795,-41.668972,-11.773098,five,train
796,-9.952203,14.171653,five,train
797,-50.303867,13.604774,six,train
798,-46.205322,-48.17117,seven,train
799,16.441195,63.191628,six,train
