,col1,col2,label,source
158,6.4184914,76.320724,zero,train
159,-25.946262,-9.560116,zero,train
160,39.696728,1.2092267,zero,train
161,-52.304085,24.474398,zero,train
162,32.438236,-1.8942709,zero,train
163,9.026566,44.01819,zero,train
164,0.058643952,-45.36515,zero,train
165,4.2914743,18.518206,zero,train
166,16.177517,67.67599,zero,train
167,-17.468287,72.812454,zero,train
168,67.54038,1.0871803,zero,train
169,-24.982592,10.892753,zero,train
170,44.793262,20.39136,zero,train
171,-31.182642,18.712324,zero,train
172,32.83905,61.77476,zero,train
173,-8.602804,-8.876432,zero,train
174,43.367588,26.369932,zero,train
175,53.636402,-18.52546,zero,train
176,35.111736,-22.504656,zero,train
177,5.155504,-19.741968,zero,train
178,3.525695,44.93011,zero,train
179,-70.319984,-27.31165,zero,train
180,-3.213184,18.493507,zero,train
181,58.733196,9.176411,zero,train
182,69.66922,-11.097433,zero,train
183,-2.2976625,-32.190926,zero,train
184,72.14455,-10.501843,zero,train
185,5.4260874,28.0948,zero,train
186,-15.724082,-9.741404,zero,train
187,75.1835,9.77997,zero,train
188,32.15115,38.57196,zero,train
189,27.742628,49.08684,zero,train
190,21.656487,32.357338,zero,train
191,5.3412766,19.649017,zero,train
192,-48.7932,-16.21467,zero,train
193,-5.3950434,9.894742,zero,train
194,16.66686,-21.073484,zero,train
195,12.173933,-49.68617,zero,train
196,-3.93994,-33.499638,zero,train
197,-0.63335395,41.2486,zero,train
198,30.608667,36.308548,zero,train
199,-31.087858,-54.474594,zero,train
200,14.141102,17.295723,zero,train
201,56.31077,25.16215,zero,train
202,-30.374113,-31.225105,zero,train
203,51.258636,1.6820984,zero,train
204,28.769958,42.767456,zero,train
205,7.3360558,35.850914,zero,train
206,48.294598,7.166715,zero,train
207,11.461247,-15.409306,zero,train
208,56.616386,34.830902,zero,train
209,-4.7422156,-15.389855,zero,train
210,23.314991,-25.869379,zero,train
211,-4.7081375,35.835266,zero,train
212,64.030785,-24.411665,zero,train
213,29.354193,58.90465,zero,train
214,40.589413,-11.983249,zero,train
215,-30.33817,22.53553,zero,train
216,-13.750747,57.34114,zero,train
217,-47.24689,1.2425777,zero,train
218,-36.079235,-40.16667,zero,train
219,-19.25288,63.06366,zero,train
220,-48.033024,-29.407352,zero,train
221,63.936054,-19.803188,zero,train
222,56.500027,35.081215,zero,train
223,10.381928,21.041397,zero,train
224,-29.754896,43.202763,zero,train
225,26.066792,-13.638205,zero,train
226,-48.711334,12.664893,zero,train
227,4.7787027,-9.87763,zero,train
228,32.182262,-49.582027,zero,train
229,-45.19325,-10.076542,zero,train
230,20.863646,54.77815,zero,train
231,3.9927785,-64.22335,zero,train
232,56.062874,-24.125048,zero,train
233,46.139328,2.1358485,zero,train
234,-58.78799,23.430073,zero,train
235,49.38212,15.723435,zero,train
236,7.9464297,-68.45624,zero,train
237,5.1311865,38.122128,zero,train
238,-2.5584216,-25.21923,zero,train
239,45.161354,-5.7863007,zero,train
240,0.21296553,-11.002525,zero,train
241,-4.150194,-32.4687,zero,train
242,28.573853,18.696814,zero,train
243,0.38012892,7.6909018,zero,train
244,16.244957,33.31815,zero,train
245,-30.699677,-62.55139,zero,train
246,-8.136659,-5.292892,zero,train
247,-60.357655,33.371166,zero,train
248,64.149475,-39.184437,zero,train
249,70.204636,7.994714,zero,train
250,-9.773233,-2.9669218,zero,train
251,-11.487551,23.032356,zero,train
252,-3.6774075,-20.745878,zero,train
253,-19.16822,20.440042,zero,train
254,-47.259422,-2.7381194,zero,train
255,-21.772087,67.55343,zero,train
256,46.152527,46.942158,zero,train
257,8.790999,29.488945,zero,train
258,67.02574,8.462853,zero,train
259,43.790443,30.368183,zero,train
260,67.53396,5.680839,zero,train
261,12.11332,29.109632,zero,train
262,-2.6292331,29.350927,zero,train
263,7.68567,-9.691366,zero,train
264,56.51274,-16.47519,zero,train
265,13.534767,-44.40313,zero,train
266,-31.42218,-41.969334,zero,train
267,-7.2421303,62.80896,zero,train
268,50.854027,-60.507057,zero,train
269,46.116108,-39.70965,zero,train
270,7.465663,-8.188725,zero,train
271,58.232235,13.34817,zero,train
272,31.058409,-22.395872,zero,train
273,29.950863,35.254597,zero,train
274,-21.012001,71.03946,zero,train
275,1.3254812,-32.39547,zero,train
276,64.99735,17.099806,zero,train
277,-28.889883,-4.535169,zero,train
278,-40.40543,-64.81675,zero,train
279,54.838577,9.8059635,zero,train
280,-29.43932,8.539702,zero,train
281,9.504236,45.700684,zero,train
282,34.394333,25.668922,zero,train
283,6.4170656,76.32696,zero,train
284,-57.28287,2.2742257,zero,train
285,4.5284095,0.34198087,zero,train
286,-11.936892,-26.796299,zero,train
287,33.89094,31.633308,zero,train
288,14.403609,4.494855,zero,train
289,-11.19269,29.342321,zero,train
290,51.039196,16.126371,zero,train
291,-17.901474,11.467408,zero,train
292,44.41929,-25.872423,zero,train
293,51.019207,-7.0179753,zero,train
294,7.0540366,-3.8536313,zero,train
295,-17.628914,24.805092,zero,train
296,50.64116,-30.092812,zero,train
297,-67.09844,-0.64628166,zero,train
298,47.850132,-18.345076,zero,train
299,-24.105238,69.25045,zero,train
300,-37.010868,24.787188,zero,train
301,52.120987,5.086691,zero,train
302,16.53301,39.69235,zero,train
303,-42.63941,-0.309773,zero,train
304,14.5826235,4.882017,zero,train
305,52.248093,-59.25027,zero,train
306,-27.111303,-6.2000494,zero,train
307,19.18212,40.68607,zero,train
308,7.692005,-7.1489863,zero,train
309,-61.034843,-32.621147,zero,train
310,12.024689,63.73698,zero,train
311,-24.483788,58.362427,zero,train
312,-14.917125,25.57423,zero,train
313,3.1209056,-68.00806,zero,train
314,2.743261,10.033261,zero,train
315,69.66521,16.581196,zero,train
316,-11.425387,-49.79191,zero,train
317,22.084177,75.325935,zero,train
318,31.770607,-25.527084,zero,train
319,33.39597,-6.3044047,zero,train
320,70.37584,13.28437,zero,train
321,-41.8734,54.808205,zero,train
322,45.55023,18.634617,zero,train
323,-16.205225,-18.583733,zero,train
324,-28.380932,11.479657,zero,train
325,18.636799,-35.852207,zero,train
326,24.898357,69.900734,zero,train
327,-20.150473,-59.29276,zero,train
328,-51.179924,16.216635,zero,train
329,-55.986885,-33.24062,zero,train
330,68.1304,30.510214,zero,train
331,-44.834255,37.69248,zero,train
332,-16.367254,35.789833,zero,train
333,13.469357,20.471785,zero,train
334,-16.395144,5.2076197,zero,train
335,6.981489,35.60957,zero,train
336,-30.561934,-28.631441,zero,train
337,20.724245,3.6463737,zero,train
338,48.090637,-1.9720685,zero,train
339,51.83158,8.308151,zero,train
340,-10.012965,-24.53144,zero,train
341,45.289318,-64.72478,zero,train
342,23.45941,56.015617,zero,train
343,3.666113,-69.15584,zero,train
344,0.88447404,-26.567566,zero,train
345,31.569704,61.902657,zero,train
346,-17.255102,-24.18134,zero,train
347,-15.193882,42.226982,zero,train
348,-45.18,3.8593774,zero,train
349,-4.025419,29.502544,zero,train
350,-24.688725,48.386154,zero,train
351,26.045404,-25.390848,zero,train
352,12.102165,-57.765457,zero,train
353,-39.077404,53.851887,zero,train
354,11.755754,26.316076,zero,train
355,-36.89554,4.928601,zero,train
356,-26.81934,14.248827,zero,train
357,34.646557,-41.5979,zero,train
358,67.04169,-3.4730518,zero,train
359,-27.01495,29.60047,zero,train
360,22.210264,-33.338417,zero,train
361,-49.03537,21.038065,zero,train
362,8.343912,20.614534,zero,train
363,13.660384,0.15573925,zero,train
364,56.765514,-16.992945,zero,train
365,-41.36009,-33.45162,zero,train
366,-38.62804,-26.282005,zero,train
367,-19.094032,-29.710548,zero,train
368,13.587058,-12.203565,zero,train
369,-11.142128,37.73472,zero,train
370,49.789207,-28.7296,zero,train
371,57.340218,-9.2087,zero,train
372,53.99072,6.7240663,zero,train
373,-9.811144,-13.291176,zero,train
374,34.186718,37.98131,zero,train
375,58.852753,28.802582,zero,train
376,63.63582,14.057504,zero,train
377,20.489641,60.349327,zero,train
378,-23.650938,30.483175,zero,train
379,59.4226,13.176992,zero,train
380,-7.586389,10.106343,zero,train
381,35.958305,45.79383,zero,train
382,58.199368,-24.74104,zero,train
383,59.302567,32.091656,zero,train
384,10.131826,-35.59431,zero,train
385,-30.043291,-12.137397,zero,train
386,-4.8995767,-17.469082,zero,train
387,5.8954587,45.682526,zero,train
388,41.527603,27.623192,zero,train
389,-5.3811316,42.162647,zero,train
390,72.61602,-5.1991515,zero,train
391,-7.4907317,-5.7926884,zero,train
392,47.559776,20.988022,zero,train
393,-11.409793,-28.191906,zero,train
394,-28.674927,-42.511528,zero,train
395,-35.226185,29.941797,zero,train
396,20.252792,61.854256,zero,train
397,-30.621363,11.985337,zero,train
398,1.4096626,33.615005,zero,train
399,-3.6004937,17.234644,zero,train
400,63.648117,21.515553,zero,train
401,44.893234,23.619953,zero,train
402,-72.14136,-25.234993,zero,train
403,16.171656,57.947994,zero,train
404,10.121209,29.610975,zero,train
405,38.414017,21.413754,zero,train
406,-6.5599675,-37.78886,zero,train
407,-38.374443,-11.432344,zero,train
408,-81.17696,8.476667,zero,train
409,1.3913512,40.18459,zero,train
410,21.037949,-41.45029,zero,train
411,22.877178,10.599937,zero,train
412,23.121727,41.25049,zero,train
413,60.412067,-2.9995167,zero,train
414,29.796686,38.15764,zero,train
415,-59.279514,16.92877,zero,train
416,-8.412901,46.496597,zero,train
417,14.76429,-48.901577,zero,train
418,-3.0343585,-25.937551,zero,train
419,12.566141,-44.15992,zero,train
420,41.791565,-33.25456,zero,train
421,-72.92887,-24.416258,zero,train
422,44.5256,-59.925797,zero,train
423,-19.138157,33.98798,zero,train
424,14.088712,15.516771,zero,train
425,74.62568,-2.6555526,zero,train
426,-5.339654,1.8722918,zero,train
427,45.721428,-3.7476656,zero,train
428,-33.53613,14.899587,zero,train
429,-65.85728,24.615171,zero,train
430,-9.331839,31.039106,zero,train
431,-12.696572,-7.8114586,zero,train
432,5.871742,-31.308386,zero,train
433,-30.488749,23.570732,zero,train
434,-72.93859,-24.368202,zero,train
435,29.753206,54.712196,zero,train
436,-32.113464,14.169556,zero,train
437,-60.564384,17.516308,zero,train
438,54.795166,17.461117,zero,train
439,-48.00125,-57.085094,zero,train
440,-3.780195,-56.806805,zero,train
441,-28.730537,7.1112113,zero,train
442,19.070261,4.0566983,zero,train
443,-28.654057,-59.278816,zero,train
444,-58.93519,17.01583,zero,train
445,61.08424,10.30784,zero,train
446,16.704493,3.9871612,zero,train
447,63.153717,-5.577087,zero,train
448,-45.699856,35.03489,zero,train
449,-7.7691035,-11.433537,zero,train
450,-49.737377,30.384684,zero,train
451,5.383348,15.040956,zero,train
452,4.634032,32.843395,zero,train
453,-34.65669,25.630035,zero,train
454,3.418529,64.696526,zero,train
455,-52.909206,18.403679,zero,train
456,19.46937,69.93717,zero,train
457,33.719646,-49.7959,zero,train
458,14.972795,44.40691,zero,train
459,-7.497703,-19.52216,zero,train
460,11.300773,-40.052784,zero,train
461,35.59207,8.198233,zero,train
462,-41.168335,57.213135,zero,train
463,5.6646175,-28.479498,zero,train
464,-43.7943,13.383689,zero,train
465,13.635843,28.081148,zero,train
466,30.47463,1.6478218,zero,train
467,21.203934,5.1905837,zero,train
468,38.3657,-48.747974,zero,train
469,48.645607,-20.6907,zero,train
470,4.00728,35.675167,zero,train
471,34.844173,37.601517,zero,train
472,18.19708,-34.993347,zero,train
473,55.537636,-39.11866,zero,train
474,19.807962,8.035158,zero,train
475,-18.34577,34.76819,zero,train
476,18.60534,-41.061832,zero,train
477,58.37085,-15.726626,zero,train
478,60.24721,-9.805776,zero,train
479,-7.814807,-24.547443,zero,train
480,-15.486753,27.705017,zero,train
481,-44.04158,-54.62772,zero,train
482,63.934822,25.53607,zero,train
483,35.45936,12.058875,zero,train
484,5.418425,37.284527,zero,train
485,-48.579033,-56.97662,zero,train
486,55.18114,-33.89485,zero,train
487,-6.082565,57.06121,zero,train
488,-5.2555194,-31.654501,zero,train
489,-56.800316,-0.65820694,zero,train
490,-9.626907,-23.72757,zero,train
491,11.926042,-51.447372,zero,train
492,21.339378,44.16143,zero,train
493,63.00826,-1.278722,zero,train
494,-35.69959,48.545074,zero,train
495,-39.783363,13.771995,zero,train
496,3.4589252,10.868679,zero,train
497,-61.743145,10.491988,zero,train
498,-36.343853,-55.40426,zero,train
499,54.37311,35.204517,zero,train
500,-7.083473,43.203724,zero,train
501,-43.219433,-48.942783,zero,train
502,-39.032284,29.057459,zero,train
503,12.770461,-28.865444,zero,train
504,19.448725,-28.477386,zero,train
505,-24.632463,2.6735172,zero,train
506,16.480152,-28.036032,zero,train
507,13.043593,56.073822,zero,train
508,-41.376434,53.038044,zero,train
509,-49.378075,45.569553,zero,train
510,-21.992811,56.852776,zero,train
511,18.659704,27.543394,zero,train
512,27.16617,-34.756462,zero,train
513,-61.4269,-32.685337,zero,train
514,19.136896,41.40267,zero,train
515,8.004509,-19.740026,zero,train
516,54.242985,6.937498,zero,train
517,-37.437126,-64.35119,zero,train
518,39.404373,-23.95238,zero,train
519,-6.028429,-2.608403,zero,train
520,-27.61291,-42.6022,zero,train
521,10.927212,67.14653,zero,train
522,-37.81308,8.367824,zero,train
523,-45.199203,-0.06875257,zero,train
524,-28.888077,13.430848,zero,train
525,58.48314,-9.241595,zero,train
526,-13.722967,-33.419785,zero,train
527,32.14432,-46.602787,zero,train
528,16.64342,-5.6939,zero,train
529,-69.42818,-27.42617,zero,train
530,14.031886,-19.874773,zero,train
531,51.825455,2.7014308,zero,train
532,49.039745,-27.06086,zero,train
533,-15.6066,13.026464,zero,train
534,-61.637875,-32.05585,zero,train
535,47.65213,-23.791927,zero,train
536,-25.527597,-53.189163,zero,train
537,28.328022,-1.8151896,zero,train
538,48.429016,50.325096,zero,train
539,45.474983,44.745987,zero,train
540,-45.85812,42.493687,zero,train
541,24.886417,58.021915,zero,train
542,-21.258562,52.650448,zero,train
543,-12.775606,-25.892664,zero,train
544,20.367407,71.6101,zero,train
545,-20.015049,65.81915,zero,train
546,57.740753,3.7383804,zero,train
547,-50.40896,61.406624,zero,train
548,11.245439,-39.828236,zero,train
549,6.4416003,44.063866,zero,train
550,-32.648888,-10.744578,zero,train
551,-5.9499145,22.753511,zero,train
552,47.770733,-65.11685,zero,train
553,62.975426,-24.2821,zero,train
554,34.26681,43.9136,zero,train
555,-5.5712385,16.974682,zero,train
556,18.155088,-0.038127135,zero,train
557,11.224093,7.1319537,zero,train
558,53.988655,6.587331,zero,train
559,44.80228,-28.649343,zero,train
560,-14.26944,55.9335,zero,train
561,-20.695738,-14.488596,zero,train
562,-25.017189,41.286774,zero,train
563,42.697693,38.623295,zero,train
564,-7.4481792,-20.533499,zero,train
565,-44.183765,55.478046,zero,train
566,21.228212,46.993237,zero,train
567,11.133416,70.22756,zero,train
568,-9.42216,-40.455074,zero,train
569,-47.81124,-10.977696,zero,train
570,22.17815,71.52753,zero,train
571,-48.277607,32.58728,zero,train
572,6.3704133,-15.386037,zero,train
573,35.788116,43.2127,zero,train
574,4.9559927,-20.839176,zero,train
575,15.900018,61.051373,zero,train
576,-11.364404,-25.711472,zero,train
577,-63.93081,14.36603,zero,train
578,19.537357,-19.884743,zero,train
579,7.9265904,4.8104377,zero,train
580,15.7944565,-10.47012,zero,train
581,0.8188144,-36.094067,zero,train
582,-25.20439,42.12129,zero,train
583,38.68485,-3.8177183,zero,train
584,-6.4206824,54.517445,zero,train
585,14.207188,12.17528,zero,train
586,72.6022,-8.303211,zero,train
587,-53.36867,19.538568,zero,train
588,-20.971392,13.223692,zero,train
589,4.320806,62.865005,zero,train
590,-32.788204,25.492422,zero,train
591,-37.56053,-0.28500065,zero,train
592,-17.908632,79.41711,zero,train
593,66.956825,8.632502,zero,train
594,33.04614,-46.267937,zero,train
595,57.531807,-10.023412,zero,train
596,74.138306,-8.260185,zero,train
597,29.11435,-53.983418,zero,train
598,11.618361,30.059605,zero,train
599,35.451263,14.014589,zero,train
600,-32.814754,53.557896,zero,train
601,26.055283,-4.9487042,zero,train
602,71.27819,9.855762,zero,train
603,-1.7030087,-23.265327,zero,train
604,27.568575,63.79458,zero,train
605,-18.112236,1.8402046,zero,train
606,-5.717228,-26.538216,zero,train
607,37.879276,42.917976,zero,train
608,-53.249687,14.793033,zero,train
609,7.5625114,23.518461,zero,train
610,14.807432,-22.133059,zero,train
611,-25.796694,-18.72358,zero,train
612,-2.8569622,8.144191,zero,train
613,27.257694,50.379337,zero,train
614,-39.51392,23.927336,zero,train
615,4.528067,-13.049944,zero,train
616,55.180565,25.091707,zero,train
617,12.203597,63.278133,zero,train
618,-75.92016,-22.663628,zero,train
619,-56.147903,-33.39928,zero,train
620,65.45008,-23.702345,zero,train
621,33.705,12.326573,zero,train
622,38.759327,-3.8207197,zero,train
623,-8.643096,-15.563436,zero,train
624,-4.4407625,57.191093,zero,train
625,-14.748285,-33.740154,zero,train
626,8.115225,34.617573,zero,train
627,30.534464,-16.74199,zero,train
628,-38.102486,53.69747,zero,train
629,60.54364,26.232285,zero,train
630,11.857759,73.15454,zero,train
631,45.98629,2.3101609,zero,train
632,16.521294,67.472946,zero,train
633,-5.463711,-29.77981,zero,train
634,-56.29061,24.874475,zero,train
635,-38.765945,36.492447,zero,train
636,-33.370617,-42.508396,zero,train
637,46.283657,-65.09688,zero,train
638,31.635193,58.598106,zero,train
639,-9.382062,-56.20031,zero,train
640,-16.351143,20.229776,zero,train
641,5.2270255,54.475796,zero,train
642,-27.952456,63.682888,zero,train
643,-14.360747,64.79264,zero,train
644,-13.7494755,59.645027,zero,train
645,56.50071,15.928344,zero,train
646,-38.981445,24.451086,zero,train
647,3.0105762,-28.534374,zero,train
648,64.04222,1.5793712,zero,train
649,22.466125,-18.192238,zero,train
650,-17.017391,11.265781,zero,train
651,-32.1209,-23.02462,zero,train
652,37.496296,-25.67939,zero,train
653,4.370505,16.814287,zero,train
654,-28.387877,22.442327,zero,train
655,40.142944,-7.3172054,zero,train
656,13.461534,-22.302183,zero,train
657,-30.064392,25.238058,zero,train
658,42.022305,34.894756,zero,train
659,58.469067,-37.099148,zero,train
660,69.685745,8.607745,zero,train
661,21.48177,73.99305,zero,train
662,7.085569,-34.09908,zero,train
663,-1.2682946,-32.199593,zero,train
664,6.63164,-6.927554,zero,train
665,6.5226164,28.06698,zero,train
666,-57.157417,-5.4843564,zero,train
667,-14.910115,-11.736126,zero,train
668,41.35928,27.688978,zero,train
669,57.950924,-12.115718,zero,train
670,-46.19888,-3.6684616,zero,train
671,4.7263813,-31.745535,zero,train
672,-12.068123,-25.988897,zero,train
673,22.380337,-15.646197,zero,train
674,31.013819,3.1523519,zero,train
675,20.969448,-5.867271,zero,train
676,-32.545807,54.87519,zero,train
677,-9.649812,10.109142,zero,train
678,10.902377,26.943886,zero,train
679,60.103844,-5.2768335,zero,train
680,25.780317,-3.0932817,zero,train
681,-27.462572,12.348857,zero,train
682,-37.601585,38.2537,zero,train
683,30.759293,29.821934,zero,train
684,-18.25557,69.79137,zero,train
685,-40.81566,24.414211,zero,train
686,43.7402,-39.89741,zero,train
687,-10.664289,16.507456,zero,train
688,-50.240013,31.800386,zero,train
689,-28.140575,-46.877384,zero,train
690,20.568127,-60.434525,zero,train
691,17.925896,-30.41254,zero,train
692,86.53271,-1.2928921,zero,train
693,30.545465,0.36052316,zero,train
694,8.48448,-17.76509,zero,train
695,35.53033,16.188147,zero,train
696,1.1257408,-37.678093,zero,train
697,22.12952,17.608646,zero,train
698,30.273611,23.594088,zero,train
699,19.924744,23.271128,zero,train
700,18.266937,7.4841495,zero,train
701,21.797396,-35.23187,zero,train
702,56.071815,41.325184,zero,train
703,52.024914,-23.271122,zero,train
704,53.222534,3.3097944,zero,train
705,46.735245,-9.478693,zero,train
706,-35.59249,-0.5387672,zero,train
707,68.652214,6.709075,zero,train
708,38.73571,1.6288064,zero,train
709,-7.907881,5.662046,zero,train
710,11.086426,67.15375,zero,train
711,72.998726,-6.449999,zero,train
712,-19.720709,-34.186554,zero,train
713,1.684278,-2.9231622,zero,train
714,-39.508858,-0.8172136,zero,train
715,3.3568773,18.08333,zero,train
716,21.337648,8.032485,zero,train
717,-4.3700657,-21.283455,zero,train
718,62.586697,35.30596,zero,train
719,11.690096,71.20969,zero,train
720,-41.780735,-7.6468368,zero,train
721,-41.984776,-63.19211,zero,train
722,16.650162,41.895035,zero,train
723,-33.073536,9.052904,zero,train
724,37.891136,10.154625,zero,train
725,-12.970302,29.860102,zero,train
726,50.643154,37.925404,zero,train
727,-55.501877,-33.5207,zero,train
728,63.506474,7.107748,zero,train
729,27.143572,1.8034153,zero,train
730,-19.805649,34.130486,zero,train
731,-27.909931,-62.509533,zero,train
732,-6.4422946,-18.17275,zero,train
733,8.113747,38.817467,zero,train
734,3.6277094,41.128,zero,train
735,-0.7448239,-31.199278,zero,train
736,49.35925,28.049686,zero,train
737,20.871449,48.184147,zero,train
738,-10.902119,-26.714317,zero,train
739,22.926348,41.287872,zero,train
740,-5.949872,66.474434,zero,train
741,10.024595,-47.38076,zero,train
742,69.45436,-5.476507,zero,train
743,30.38233,28.772306,zero,train
744,31.154917,45.057484,zero,train
745,21.588705,7.6120167,zero,train
746,-43.190907,-48.027866,zero,train
747,41.60511,6.620025,zero,train
748,33.145832,22.45417,zero,train
749,-34.884556,47.314476,zero,train
750,-13.364875,-42.012264,zero,train
751,4.030445,4.526695,zero,train
752,-9.225348,14.890513,zero,train
753,-36.215626,11.111877,zero,train
754,71.61419,-5.6277804,zero,train
755,9.866671,18.7528,zero,train
756,-59.7431,23.242895,zero,train
757,72.797935,-9.372564,zero,train
758,-25.540453,33.760532,zero,train
759,-12.256912,38.29226,zero,train
760,37.354626,4.4663205,zero,train
761,62.10528,10.200041,zero,train
762,-20.994715,44.032024,zero,train
763,-21.26408,69.971596,zero,train
764,20.082973,-48.672874,zero,train
765,-61.237717,11.091467,zero,train
766,-1.7008575,-26.733692,zero,train
767,20.03296,-31.356956,zero,train
768,51.193134,8.094502,zero,train
769,14.243517,56.188927,zero,train
770,-43.737503,-48.361946,zero,train
771,27.94144,52.842453,zero,train
772,8.258987,-30.666508,zero,train
773,34.205143,33.115833,zero,train
